"n","algorithm","missingness","perc_missing","time","precision","recall","f1","shd","time_sd","precision_sd","recall_sd","f1_sd","shd_sd"
1000,"GES","MNAR",0.2,0.00929999999934807,0.608713695833273,0.649332661719659,0.624423153852679,0.63475951316199,0.00240601099101877,0.180696112798431,0.135146084323143,0.152356981164454,0.316886175129784
1000,"GES","MNAR",0.3,0.010200000000259,0.442636799014125,0.539783920585778,0.481690883001625,1.05501200714204,0.00265832027203976,0.142587842260756,0.123007513555264,0.129230056461641,0.409333229351133
1000,"GES","MNAR",0.4,0.00980000000054133,0.301789885934051,0.373192097891788,0.325425319572927,1.45754811866267,0.00198885785124989,0.182878449694906,0.127555700302059,0.15818644464627,0.627042387516104
1000,"GES","MNAR",0.5,0.0159000000010565,0.110835708379095,0.333837764345504,0.158635291054405,3.33053111537012,0.00499888876499989,0.0360397245383836,0.122718257046945,0.0358127739937932,1.17582699328221
1000,"GES","oracle",0.1,0.0104000000002998,0.872179200952109,0.882334856749717,0.875530265056581,0.208982619948564,0.00201108041680551,0.0757074527442631,0.10320545740667,0.0803161914127248,0.128697254340754
1000,"GES","oracle",0.2,0.0138999999995576,0.872179200952109,0.882334856749717,0.875530265056581,0.208982619948564,0.00860813568696565,0.0757074527442631,0.10320545740667,0.0803161914127248,0.128697254340754
1000,"GES","oracle",0.3,0.00960000000013679,0.872179200952109,0.882334856749717,0.875530265056581,0.208982619948564,0.00142984070710789,0.0757074527442631,0.10320545740667,0.0803161914127248,0.128697254340754
1000,"GES","oracle",0.4,0.0092000000004191,0.872179200952109,0.882334856749717,0.875530265056581,0.208982619948564,0.00147572957553893,0.0757074527442631,0.10320545740667,0.0803161914127248,0.128697254340754
1000,"GES","oracle",0.5,0.0136000000002241,0.872179200952109,0.882334856749717,0.875530265056581,0.208982619948564,0.0142921890076223,0.0757074527442631,0.10320545740667,0.0803161914127248,0.128697254340754
1000,"GS","MAR",0.1,0.0625000000003638,0.812447815424489,0.89129781971268,0.84602862203791,0.246496830311072,0.0185547238675229,0.11537264115137,0.0876147155551696,0.0890386904455974,0.164415130813287
1000,"GS","MAR",0.2,0.060200000000259,0.814100981208879,0.846895392074959,0.82697428712025,0.252404819237637,0.0167782928543113,0.110105545411107,0.118660819387237,0.0990732425238033,0.146016267885454
1000,"GS","MAR",0.3,0.0597999999998137,0.813539139995583,0.804718299015513,0.807693735925184,0.283603223745639,0.0156261888436427,0.106064829740083,0.0789854668304982,0.0857945356465974,0.124696975675343
1000,"GS","MAR",0.4,0.0542000000001281,0.775444936262028,0.780276344455911,0.773938532294327,0.341991187118122,0.0106541593340878,0.0774839148474079,0.0958532253271191,0.064890674147402,0.0948443397890279
1000,"GS","MAR",0.5,0.0570000000014261,0.841813359155464,0.778420462922011,0.805640475014859,0.279302881386473,0.0157621205564906,0.0926235752452517,0.115076853550867,0.09143309637464,0.130222111380605
1000,"GS","MCAR",0.1,0.059400000000096,0.795909806779372,0.852816338231199,0.821270508209063,0.266111012826183,0.0192711644107392,0.102636747466067,0.112001695858651,0.0979522756555176,0.138049739123886
1000,"GS","MCAR",0.2,0.0648999999993976,0.791937700196304,0.861290972529363,0.821688111324935,0.277481678051337,0.0222133593434291,0.0521833014425758,0.0952640866534822,0.0473731137694245,0.0773797206678179
1000,"GS","MCAR",0.3,0.0559999999994034,0.831778753037519,0.876059446000622,0.848493740517086,0.22021041165004,0.0152897932540821,0.0876803979105681,0.11530119862356,0.0769088586950213,0.106186601026423
1000,"GS","MCAR",0.4,0.0558999999997468,0.861264123197762,0.804518354710305,0.8284629649104,0.245428751617606,0.0112393159148912,0.0894635271521934,0.111320335505799,0.0844925966807646,0.118115305315374
1000,"GS","MCAR",0.5,0.05370000000039,0.798462962962963,0.777202270381837,0.785379463616289,0.310665618294101,0.011614645927433,0.0662408554998885,0.105155285882275,0.0752569258357837,0.106594599222161
1000,"GS","MNAR",0.1,0.0583999999995285,0.818779369288414,0.887785689714482,0.849331720206066,0.241882549511032,0.0156716304177643,0.060979035161289,0.0832385178588222,0.0536078400023376,0.080978967173907
1000,"GS","MNAR",0.2,0.0594000000004598,0.834961080774957,0.875951103248317,0.851418002479472,0.232038478549314,0.0169522204379926,0.0884575382117217,0.0739164047554935,0.0598490903174118,0.100023100612433
1000,"GS","MNAR",0.3,0.055899999999383,0.838743259351186,0.844651874785002,0.837126946387975,0.263293708126525,0.015912608558004,0.0901168348162784,0.0831364120005057,0.0623270633343327,0.106615485948431
1000,"GS","MNAR",0.4,0.0569999999999709,0.78438455772114,0.791789293495176,0.784595211033505,0.308530542041378,0.0132832392307815,0.0891811771461302,0.136948464679115,0.0998339552622186,0.130026842568032
1000,"GS","MNAR",0.5,0.056600000000617,0.78833478443835,0.735893704850361,0.754563648911475,0.363968909201107,0.0134511461702364,0.119329943162041,0.160554122272741,0.124345308212489,0.169417918964887
1000,"GS","oracle",0.1,0.0472000000001572,0.830227086728821,0.88071580913067,0.850001902985021,0.239358297705047,0.0119145102943655,0.0576471113300327,0.11138114030182,0.0603490442091109,0.110711199780421
1000,"GS","oracle",0.2,0.0484000000004016,0.830227086728821,0.88071580913067,0.850001902985021,0.239358297705047,0.0125715728699426,0.0576471113300327,0.11138114030182,0.0603490442091109,0.110711199780421
1000,"GS","oracle",0.3,0.0467000000007829,0.830227086728821,0.88071580913067,0.850001902985021,0.239358297705047,0.014989255411,0.0576471113300327,0.11138114030182,0.0603490442091109,0.110711199780421
1000,"GS","oracle",0.4,0.0456999999994878,0.830227086728821,0.88071580913067,0.850001902985021,0.239358297705047,0.0149670007391428,0.0576471113300327,0.11138114030182,0.0603490442091109,0.110711199780421
1000,"GS","oracle",0.5,0.0445999999988999,0.830227086728821,0.88071580913067,0.850001902985021,0.239358297705047,0.0130486270026478,0.0576471113300327,0.11138114030182,0.0603490442091109,0.110711199780421
1000,"HC","MAR",0.1,0.2424999999992,0.113765537996574,0.803467901780595,0.198486115533317,6.32076542663849,0.0212824915002738,0.0285355176852469,0.0912329268162265,0.045894906464165,1.55750002613898
1000,"HC","MAR",0.2,0.161200000000463,0.103570905001091,0.697674087178731,0.179670259305513,6.22263062885973,0.0131301180493877,0.0310989411928683,0.0961525884715668,0.0500390572168701,1.56414264544765
1000,"HC","MAR",0.3,0.133599999999205,0.110010817507285,0.690250659328059,0.188919808933983,5.79616590495847,0.0328809299687248,0.0266492754052317,0.0535680153990551,0.041106487097998,1.31766017030882
1000,"HC","MAR",0.4,0.107400000000416,0.105345834781302,0.660187445738529,0.18088269435077,5.99939141972578,0.0105430335077888,0.0269895645369539,0.0793334119315582,0.0423892888739741,1.4273642813142
1000,"HC","MAR",0.5,0.0930999999993219,0.10332816371317,0.662006175569643,0.178041312024768,5.98603068127836,0.00757847829854297,0.0193056898257628,0.0915937816488535,0.030746897837464,1.31553011923258
1000,"HC","MCAR",0.1,0.241299999999319,0.113850100963964,0.807445656625223,0.198149109585747,6.42229395383885,0.0186490988761721,0.0298494643112005,0.0538951208053361,0.0464474277138073,1.74426934252986
1000,"HC","MCAR",0.2,0.159000000000015,0.114799883441502,0.779585860075024,0.199281791075365,6.14723896342163,0.0215818854079951,0.0227122405261409,0.0665929250988012,0.0350296669579263,1.42181728928243
1000,"HC","MCAR",0.3,0.112800000000061,0.113395469068195,0.736560781037561,0.195718214285122,5.90924410699952,0.0127349039175808,0.0300585063813685,0.124023560708674,0.0482020606089858,1.39237907097537
1000,"HC","MCAR",0.4,0.100499999999738,0.108154355840898,0.689865022032205,0.185758528587185,5.96817519288417,0.0129034879006083,0.0247945939932693,0.082370939985781,0.0377216291828012,1.54929900978702
1000,"HC","MCAR",0.5,0.0929999999989377,0.112384536915632,0.690737874097007,0.192291032289073,5.82175774403329,0.00884433277471178,0.0302908610373878,0.0768517938860264,0.0470185068325261,1.52226523485719
1000,"HC","MNAR",0.1,0.253100000000268,0.113963733231277,0.792874228053795,0.198391967265165,6.3027562206169,0.0255753787852439,0.0226267562067332,0.0611761080253198,0.0347342864034159,1.49560685328226
1000,"HC","MNAR",0.2,0.170699999999488,0.111781352014777,0.764695283961538,0.194339778702483,6.20801533244877,0.0165935060926681,0.0225620323358731,0.09185164022864,0.035722546439434,1.4134344782327
1000,"HC","MNAR",0.3,0.123300000000381,0.107058732358334,0.705863170999394,0.184997988944443,6.08466230936819,0.0110055541527376,0.0304366589169786,0.0967683724822447,0.0483580865041589,1.45437104694319
1000,"HC","MNAR",0.4,0.105200000000332,0.112230443984531,0.714346356086294,0.192816265189114,5.88337233606893,0.0107682661354404,0.0302721839184895,0.107641096492092,0.047351751256033,1.46678017115362
1000,"HC","MNAR",0.5,0.0909000000006927,0.106572218257601,0.648465084279326,0.182346026395736,5.76850312054646,0.0100493228076384,0.0298341393821743,0.0869651689042813,0.0470975957847664,1.33915398668372
1000,"HC","oracle",0.1,0.0179999999993015,0.872705292228619,0.936838616148214,0.90234502839016,0.154837256540043,0.00371184290843835,0.102205668148675,0.0784117717979386,0.0848772257970256,0.116063379973425
1000,"HC","oracle",0.2,0.0180999999996857,0.872705292228619,0.936838616148214,0.90234502839016,0.154837256540043,0.00395671019372972,0.102205668148675,0.0784117717979386,0.0848772257970256,0.116063379973425
1000,"HC","oracle",0.3,0.0180000000007567,0.872705292228619,0.936838616148214,0.90234502839016,0.154837256540043,0.0041899350293022,0.102205668148675,0.0784117717979386,0.0848772257970256,0.116063379973425
1000,"HC","oracle",0.4,0.0185999999994237,0.872705292228619,0.936838616148214,0.90234502839016,0.154837256540043,0.00377712412639217,0.102205668148675,0.0784117717979386,0.0848772257970256,0.116063379973425
1000,"HC","oracle",0.5,0.0178000000003522,0.872705292228619,0.936838616148214,0.90234502839016,0.154837256540043,0.00396652660706383,0.102205668148675,0.0784117717979386,0.0848772257970256,0.116063379973425
1000,"MMHC","MAR",0.1,0.0225000000002183,0.821261353755357,0.87834655265615,0.844325249776941,0.260982636329386,0.00622271823462143,0.0894989091901014,0.111027486521806,0.0804851770049202,0.130538048785113
1000,"MMHC","MAR",0.2,0.0221000000001368,0.804748328330708,0.832768571756188,0.813566691472098,0.276008141268203,0.00536345659708813,0.0890094239915927,0.121305788460244,0.0834465950074142,0.121182488164661
1000,"MMHC","MAR",0.3,0.0217999999989843,0.799449884658596,0.805791783380019,0.801008260875111,0.297864186610317,0.00676264248131895,0.0703229583302912,0.110040243729237,0.0823154492678285,0.123463038818243
1000,"MMHC","MAR",0.4,0.0225000000002183,0.809068465478076,0.826908496732026,0.814414454132428,0.293718528347011,0.00579750904321951,0.0975958032206439,0.139743337259584,0.104477550607844,0.149274848145064
1000,"MMHC","MAR",0.5,0.021400000000358,0.821224418093983,0.810708978328173,0.81090825990826,0.289647386439956,0.00512510162442807,0.0675311736405911,0.110930490398874,0.0630243808808687,0.0947963836973991
1000,"MMHC","MCAR",0.1,0.0213000000007014,0.87779033285555,0.886702442380461,0.879745511569041,0.195866512686946,0.00861587681783666,0.0889742969478343,0.0895864236831813,0.0755955010211621,0.111273669926046
1000,"MMHC","MCAR",0.2,0.0208999999998923,0.892057871677437,0.871153422772618,0.877971062978803,0.175450063066162,0.00759312554635553,0.0704934719278892,0.0954101067745209,0.0617980868813356,0.0916624933912212
1000,"MMHC","MCAR",0.3,0.0208000000002357,0.893959520141644,0.831938031352892,0.860547546146002,0.195648025291988,0.00719258877759113,0.0588983076529537,0.0888367989502433,0.0671726465964097,0.100500441133162
1000,"MMHC","MCAR",0.4,0.0226000000002387,0.831841173446437,0.821031729650925,0.822693185260771,0.268448244794994,0.00729078566067394,0.091105236211313,0.0891859575381649,0.0724143669372283,0.121506537981963
1000,"MMHC","MCAR",0.5,0.0219999999982974,0.896929400796678,0.828976034858388,0.858246058255989,0.197469965764083,0.00505525029650453,0.0713582639394801,0.142068390709501,0.104669172457617,0.120969125109069
1000,"MMHC","MNAR",0.1,0.022700000000259,0.851038849446172,0.889035775713794,0.866296337913112,0.200131210378888,0.00861587681729244,0.0639008399294866,0.0966269960856827,0.0590300816093049,0.0946221575045343
1000,"MMHC","MNAR",0.2,0.021900000000096,0.857634113736023,0.87903952692188,0.863415985364336,0.214931855783249,0.00576290821717913,0.103543065623805,0.127007126494072,0.0998970883522054,0.155984794125035
1000,"MMHC","MNAR",0.3,0.0221999999997934,0.869859152190822,0.840271217258833,0.853438245305809,0.217818598784543,0.00532916503831409,0.0369856977299663,0.0800745452028456,0.0519884904384304,0.093364343073759
1000,"MMHC","MNAR",0.4,0.0222999999994499,0.831140269685296,0.813983815748522,0.820868286322647,0.261619522662866,0.00651579278000739,0.0726234103874074,0.107869449935997,0.0822985456360512,0.130063539781368
1000,"MMHC","MNAR",0.5,0.0221999999994296,0.812906209059931,0.782659803102528,0.794223696461125,0.308720068144217,0.00456557164392354,0.0927499535159714,0.127560163244751,0.10138950413182,0.156200051462265
1000,"MMHC","oracle",0.1,0.019800000000032,0.913282702804442,0.891990662931839,0.899618194872278,0.147169475977525,0.00682804673522528,0.0853574838812653,0.11235000339778,0.0858763281080312,0.119069935150604
1000,"MMHC","oracle",0.2,0.0198999999996886,0.913282702804442,0.891990662931839,0.899618194872278,0.147169475977525,0.00600832755438682,0.0853574838812653,0.11235000339778,0.0858763281080312,0.119069935150604
1000,"MMHC","oracle",0.3,0.0188999999994849,0.913282702804442,0.891990662931839,0.899618194872278,0.147169475977525,0.0050431471655133,0.0853574838812653,0.11235000339778,0.0858763281080312,0.119069935150604
1000,"MMHC","oracle",0.4,0.0202000000004773,0.913282702804442,0.891990662931839,0.899618194872278,0.147169475977525,0.00454116969797146,0.0853574838812653,0.11235000339778,0.0858763281080312,0.119069935150604
1000,"MMHC","oracle",0.5,0.0180000000000291,0.913282702804442,0.891990662931839,0.899618194872278,0.147169475977525,0.00520683311708975,0.0853574838812653,0.11235000339778,0.0858763281080312,0.119069935150604
1000,"PC","MAR",0.1,0.0179000000000087,0.786948601401375,0.822870624273101,0.800556804938097,0.327304028043966,0.00991575625961198,0.105306484630656,0.0992090430347453,0.0825785019964456,0.138426629809442
1000,"PC","MAR",0.2,0.020400000000518,0.736586180467255,0.834242108539322,0.780385439908201,0.391823005225482,0.00935948716410573,0.0700705814376977,0.0770428036817481,0.0614268166829888,0.116873506223032
1000,"PC","MAR",0.3,0.0183999999997468,0.684646024560082,0.792575147017871,0.729258297926326,0.47540965157993,0.00830261003154272,0.0825072220805184,0.107969170045175,0.0714420695555684,0.145283836213029
1000,"PC","MAR",0.4,0.0219000000015512,0.704770788185595,0.846554146804921,0.763026614903902,0.432474372205022,0.0119577961548531,0.117239082491934,0.13064428328431,0.101778879507679,0.183091522347142
1000,"PC","MAR",0.5,0.0263999999995576,0.623310551040223,0.769043687650499,0.683622970988767,0.589044588595672,0.0133433295858746,0.0623548589755057,0.146099005010432,0.0797760337480777,0.0932538239478594
1000,"PC","MCAR",0.1,0.0166999999994005,0.82319673099958,0.865486756105951,0.840418577794381,0.256872114927842,0.0091171389277756,0.0730189128893822,0.0767822524569055,0.0497315344610099,0.0924736561062936
1000,"PC","MCAR",0.2,0.0159000000003289,0.763496231963974,0.835007764509312,0.792780801854211,0.343133094173342,0.00901172076309652,0.104779006335233,0.0822376484977954,0.0726472789029224,0.127147846016888
1000,"PC","MCAR",0.3,0.018500000000131,0.727978236188763,0.821751584844464,0.768474530874977,0.401342752305601,0.00759019835745293,0.0830847079357522,0.127489699478172,0.0870699932963042,0.1581126103158
1000,"PC","MCAR",0.4,0.0205000000001746,0.654097195907541,0.799780103854407,0.71285462326111,0.511263665700198,0.00980079361886203,0.107831967392527,0.0915610841897087,0.0792624533404848,0.197722303953384
1000,"PC","MCAR",0.5,0.0264999999999418,0.615244126776538,0.806466968073779,0.689850357181287,0.625929791799761,0.0116642854705565,0.108183857017025,0.106183182492137,0.080259334431779,0.208569094587268
1000,"PC","MNAR",0.1,0.0183000000000902,0.793731884057971,0.853391370583321,0.818294964993785,0.306939522007633,0.00951081256100572,0.0644526033446398,0.0761281232021675,0.0342743728541742,0.0671463706467056
1000,"PC","MNAR",0.2,0.0161000000000058,0.758247816439962,0.841257834127803,0.792889668822861,0.340708126525464,0.0086467720370477,0.0890387239130515,0.108101787312558,0.0745325068179345,0.109484119835925
1000,"PC","MNAR",0.3,0.0202000000001135,0.733413840310392,0.847674578603371,0.783026376188921,0.398728864645273,0.00958934594024304,0.103261658102794,0.0491592591903739,0.0660327058798458,0.144871984981485
1000,"PC","MNAR",0.4,0.0238000000001193,0.678434715029543,0.818300014742739,0.733941054224039,0.510960391174013,0.0117549044138101,0.13403928275811,0.0945491690444896,0.0972981629986975,0.209565826247552
1000,"PC","MNAR",0.5,0.0325000000022555,0.614935940635923,0.799092404213147,0.689443872166148,0.628484397267679,0.0305732272138682,0.123504356970397,0.110519319648245,0.109602749354892,0.30068373829236
1000,"PC","oracle",0.1,0.0176999999996042,0.857075569358178,0.876223598211214,0.863524748921815,0.206941848084263,0.00883238988704555,0.07023474651355,0.085791864140863,0.0575312882735131,0.0833832171740525
1000,"PC","oracle",0.2,0.0149999999997817,0.857075569358178,0.876223598211214,0.863524748921815,0.206941848084263,0.00829993306550699,0.07023474651355,0.085791864140863,0.0575312882735131,0.0833832171740525
1000,"PC","oracle",0.3,0.016000000000713,0.857075569358178,0.876223598211214,0.863524748921815,0.206941848084263,0.00734846922814139,0.07023474651355,0.085791864140863,0.0575312882735131,0.0833832171740525
1000,"PC","oracle",0.4,0.0143000000000029,0.857075569358178,0.876223598211214,0.863524748921815,0.206941848084263,0.00734922520435574,0.07023474651355,0.085791864140863,0.0575312882735131,0.0833832171740525
